Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-290.4346	-373.1987	82.76414	1.087801	1.790475	0.1335993	1.420187
6	-293.1568	-375.56	82.40325	0.8461005	2.434857	0.1335993	1.598691
12	-298.4288	-381.5558	83.12699	0.9858797	0.7252092	0.1879896	1.776041
18	-293.7859	-377.109	83.32316	0.9458227	0.5519467	0.08518707	2.091968
24	-306.8257	-390.4775	83.65184	1.222213	0.7153272	0.0425958	1.663358
30	-303.0652	-385.3843	82.31908	0.8436482	0.4320574	0.08640583	2.907439
36	-299.3399	-380.752	81.41213	0.584696	1.963183	0.08640583	2.714807
42	-291.9582	-375.5436	83.58536	1.00066	0.58304	0.1052846	1.787891
48	-291.0463	-372.8627	81.81635	1.403606	4.360606	0.03077764	1.399333
54	-292.7054	-374.0256	81.32021	1.86832	7.725362	0.01360526	0.5111885
60	-300.8055	-382.0392	81.23369	1.934342	7.435092	0.03302206	0.6674801
66	-295.2386	-377.2797	82.04111	1.689553	3.652938	0.1339013	0.6467692
72	-302.0099	-385.173	83.16316	1.161719	1.156558	0.1197038	1.463753
78	-298.2585	-381.9729	83.7144	1.140124	0.6112034	0.1242933	1.510931
84	-292.5646	-376.1101	83.54542	1.168047	0.8771248	0.07884185	1.510931
90	-298.7829	-381.5045	82.72153	0.9338325	2.035787	0.05347263	1.712524
96	-299.3987	-383.3659	83.96724	1.507094	0.6637873	0.1140558	0.9553012
102	-296.9767	-380.4219	83.44526	0.995541	0.5063824	0.1140558	1.944267
108	-292.1378	-374.4166	82.27885	1.097888	1.533355	0.1118635	1.944267
114	-302.1687	-382.0601	79.89132	0.9195978	1.871274	0.1030833	3.414058
120	-301.4825	-382.8456	81.36314	0.8473431	0.5895815	0.1099677	3.261821
126	-299.031	-380.7483	81.71731	1.031374	2.468971	0.1801319	1.82761
132	-295.0667	-379.2411	84.17447	1.333053	0.7915912	0.05476367	1.028983
138	-296.7067	-380.4721	83.76544	1.396601	0.7915912	0.1234819	1.067428
144	-306.9176	-391.2318	84.31415	1.6106	0.5147991	0.08394059	0.8400711
150	-299.9623	-383.7772	83.81491	1.611415	0.5147991	0.05081353	1.437719
156	-301.3551	-384.6441	83.28905	1.637739	1.529979	0.09304151	0.6972983
162	-302.7991	-383.5457	80.74657	1.283962	8.441039	0.03041654	1.574761
168	-297.9667	-378.6576	80.69095	1.371575	8.441039	0.01764158	1.574761
174	-296.2829	-380.5733	84.29038	1.457132	0.6860375	0.0219314	1.065444
180	-298.7471	-380.6386	81.89155	1.341078	3.445269	0.03697339	1.605384
186	-297.3156	-379.8977	82.58218	1.507737	3.332052	0.03697339	0.920372
192	-296.8946	-379.0811	82.18646	1.634099	3.332052	0.03697339	1.178786
198	-301.5071	-384.2263	82.71921	1.680208	2.654457	0.0749173	0.617747
204	-289.6217	-372.4858	82.86405	2.009879	1.85621	0.03599923	0.8501227
210	-290.5326	-373.9439	83.41128	2.009879	1.211786	0.03599923	0.7460137
216	-291.6613	-373.8563	82.19498	1.848058	4.090382	0.03599923	0.5742721
222	-290.3394	-373.6498	83.31042	1.534535	1.804896	0.03599923	0.9205309
228	-292.8614	-376.3145	83.45307	1.198123	1.396923	0.05336299	1.283664
234	-291.2882	-374.7142	83.42594	1.070191	1.396923	0.1330597	1.117636
240	-290.7839	-373.9755	83.19163	1.287535	1.905793	0.05675313	1.117636
246	-286.1151	-367.8524	81.73729	1.066358	4.057388	0.05638997	1.688058
252	-301.5406	-383.4867	81.94612	0.6294617	3.23505	0.03118425	2.129209
258	-299.2553	-381.3077	82.05239	0.7151822	1.322674	0.09565992	2.486058
264	-290.7958	-373.3796	82.5838	0.9321144	0.9109945	0.07882856	2.301815
270	-296.1187	-378.634	82.51539	0.9320394	1.703168	0.07882856	1.913693
276	-297.1802	-379.5481	82.36785	1.148693	2.333567	0.07241719	1.629021
282	-293.9679	-377.1729	83.20501	1.444754	1.642802	0.07223915	1.04659
288	-291.737	-375.0901	83.35304	1.225342	1.642802	0.05512326	1.187072
294	-296.1871	-379.4076	83.22051	1.225342	2.750756	0.03587801	0.7927694
300	-297.6523	-380.1559	82.50352	1.319458	2.750756	0.05761431	1.296209
306	-295.3248	-378.2151	82.89031	1.199118	1.763705	0.05761431	1.503142
312	-296.4983	-378.8168	82.31846	1.280277	2.943253	0.05761431	1.406498
318	-297.9082	-380.1787	82.27046	1.704279	3.177605	0.0387895	1.087998
324	-292.0039	-374.0518	82.04796	1.979157	4.170376	0.03321904	0.5833133
330	-295.0788	-378.4108	83.332	1.212983	0.6624515	0.111709	1.71948
336	-294.6357	-376.9653	82.32956	1.652838	3.267799	0.04227772	1.03029
342	-296.4237	-379.065	82.64138	1.79831	1.836271	0.03036712	1.297401
348	-296.7925	-379.6318	82.83935	1.97052	2.05664	0.01215912	0.8258897
354	-299.64	-382.5875	82.94742	2.089339	1.95591	0.02052752	0.5263947
360	-301.5386	-385.7635	84.22492	1.835805	0.5242813	0.08569155	0.5332291
366	-296.5885	-380.5556	83.96704	1.679559	0.6105456	0.1482312	0.6478898
372	-303.4303	-387.8924	84.46206	1.427513	0.491477	0.1285378	0.6751478
378	-294.3561	-378.6788	84.32271	1.754695	0.4507221	0.1063051	0.607885
384	-293.3424	-376.8294	83.48705	1.946702	1.230246	0.04881882	0.513752
390	-303.1268	-385.3374	82.21059	2.213195	3.16867	0.01504916	0.6028931
396	-306.4072	-390.9384	84.53124	1.469484	0.4800636	0.02383358	1.111338
402	-304.7063	-388.4542	83.74788	1.780768	0.8030368	0.1144809	0.6366832
408	-303.4112	-387.3689	83.95775	1.734422	0.8030368	0.04417387	0.87586
414	-301.1804	-385.5902	84.4098	1.856742	0.4399084	0.07247929	0.481796
420	-295.0485	-379.4046	84.35604	1.321897	0.5778535	0.1002861	0.9288629
426	-296.0867	-376.7839	80.69718	1.376297	14.07727	0.05218635	0.6497967
432	-304.5342	-387.4978	82.96363	1.638452	1.873668	0.03737283	1.111368
438	-297.0567	-379.6774	82.62074	1.494653	1.312535	0.08659299	1.623008
444	-297.9544	-381.3827	83.42827	1.432881	1.068305	0.03113859	1.42591
450	-298.2602	-381.8219	83.56176	1.895672	0.9796716	0.04030693	0.9436158
456	-296.899	-380.7638	83.86475	1.558447	0.9796716	0.07643593	0.7710824
462	-298.2478	-380.7666	82.51885	1.199583	2.953017	0.1119387	1.098043
468	-290.9653	-374.2379	83.27267	1.199583	1.913994	0.05236615	1.13906
474	-292.2968	-376.995	84.69825	1.07893	0.4884166	0.05236615	1.18241
480	-293.9806	-375.416	81.43539	0.8555557	3.314198	0.07675417	2.150128
486	-290.6348	-372.2626	81.62784	1.274711	5.566901	0.03821305	1.353696
492	-287.5753	-369.4228	81.84751	1.700388	4.645106	0.02141492	1.075653
498	-294.4996	-375.1128	80.61318	1.570124	13.4545	0.01603801	0.8098603
504	-294.2176	-375.9002	81.68258	2.054891	5.071763	0.02153114	0.7158955
510	-290.7676	-373.6531	82.88544	2.186095	1.380687	0.01262786	1.034981
516	-290.532	-373.9921	83.46006	2.050645	0.9855711	0.01722218	0.9626001
522	-299.3704	-381.7553	82.38484	1.661938	3.396918	0.0454214	0.8942938
528	-297.4041	-379.2664	81.8623	2.020279	4.474473	0.0454214	0.4681483
534	-295.6084	-378.7161	83.10767	1.813079	1.912124	0.04142276	0.6975021
540	-299.4483	-383.3681	83.91978	1.203989	1.268849	0.03212799	1.05032
546	-301.7232	-385.6496	83.92634	1.755815	0.9574387	0.02923342	0.7590132
552	-300.7119	-381.5468	80.83499	1.087695	3.63748	0.0282185	2.456481
558	-303.5588	-386.2268	82.66803	1.299415	0.5666666	0.02278784	2.456481
564	-299.5124	-382.6365	83.12407	1.248259	0.5666666	0.02278784	2.19858
570	-296.3902	-378.2716	81.88139	1.0145	4.124309	0.02559924	1.709101
576	-298.1537	-382.0463	83.89257	1.071879	0.9820271	0.04858388	1.345852
582	-291.8294	-375.0946	83.26515	1.071879	0.6092266	0.04858388	2.107085
588	-292.1025	-374.9211	82.81868	1.408419	0.6092266	0.07087624	2.107085
594	-287.462	-372.0606	84.59859	1.656452	0.2879742	0.03229995	1.198456
600	-283.8948	-367.7252	83.8304	1.723146	0.9582297	0.02662912	0.9287038
606	-290.2361	-373.9627	83.72664	1.940206	0.8899857	0.02499759	0.8892802
612	-286.929	-370.3519	83.42293	1.335305	1.055966	0.02530573	1.529354
618	-290.3513	-374.1872	83.83585	1.530507	0.9819252	0.03471094	1.059064
624	-283.3588	-366.3934	83.03464	1.617065	1.802	0.03588832	1.113485
630	-287.7343	-370.7603	83.02598	1.345006	2.656303	0.022457	0.9874869
636	-290.7171	-374.1139	83.39678	1.345006	1.423652	0.08675295	1.04598
642	-288.9695	-371.1889	82.21939	1.263366	2.681034	0.1138072	1.39127
